family,n_unknowns,n_pairs,mean,var,mad05,range
Z,8,4,0.25,0.157806396484375,0.46875,0.9296875
Z,8,4,0.01171875,0.0004119873046875,0.48828125,0.046875
Z,8,4,0.498046875,0.21500778198242188,0.462890625,0.9765625
Z,8,4,0.267578125,0.16041183471679688,0.462890625,0.9453125
Z,8,4,0.263671875,0.16270065307617188,0.466796875,0.9609375
Z,8,4,0.25390625,0.1667633056640625,0.4765625,0.9609375
Z,8,4,0.248046875,0.18073654174804688,0.494140625,0.984375
Z,8,4,0.484375,0.219757080078125,0.46875,0.9453125
Z,8,4,0.4921875,0.223663330078125,0.47265625,0.9765625
Z,8,4,0.486328125,0.21809005737304688,0.466796875,0.953125
Z,8,4,0.4921875,0.223541259765625,0.47265625,0.96875
Z,8,4,0.49609375,0.2163848876953125,0.46484375,0.9609375
Z,8,4,0.251953125,0.16068649291992188,0.470703125,0.9453125
Z,8,4,0.2421875,0.16851806640625,0.484375,0.953125
Z,8,4,0.498046875,0.21079635620117188,0.458984375,0.9375
Z,8,4,0.23828125,0.1666412353515625,0.484375,0.9453125
Z,8,4,0.474609375,0.21085739135742188,0.458984375,0.9453125
Z,8,4,0.248046875,0.15494918823242188,0.466796875,0.921875
Z,8,4,0.9609375,0.000244140625,0.4609375,0.03125
Z,8,4,0.248046875,0.15861129760742188,0.470703125,0.9296875
Z,8,4,0.73828125,0.1594390869140625,0.46484375,0.9375
Z,8,4,0.484375,0.209625244140625,0.45703125,0.96875
Z,8,4,0.48828125,0.2089385986328125,0.45703125,0.9296875
Z,8,4,0.484375,0.216888427734375,0.46484375,0.984375
Z,8,4,0.265625,0.168670654296875,0.47265625,0.96875
Z,8,4,0.94140625,0.0003204345703125,0.44140625,0.046875
Z,8,4,0.501953125,0.21802902221679688,0.466796875,0.953125
Z,8,4,0.48828125,0.2125396728515625,0.4609375,0.9375
Z,8,4,0.7265625,0.16168212890625,0.4609375,0.953125
Z,8,4,0.2421875,0.164825439453125,0.48046875,0.9453125
Z,8,4,0.4921875,0.230987548828125,0.48046875,0.984375
Z,8,4,0.0234375,0.000396728515625,0.4765625,0.046875
Z,8,4,0.71484375,0.1672515869140625,0.4609375,0.9765625
Z,8,4,0.71484375,0.1704254150390625,0.46484375,0.9609375
Z,8,4,0.9609375,0.000152587890625,0.4609375,0.03125
Z,8,4,0.47265625,0.2127227783203125,0.4609375,0.953125
Z,8,4,0.712890625,0.16575241088867188,0.458984375,0.9453125
Z,8,4,0.716796875,0.15702438354492188,0.451171875,0.9296875
Z,8,4,0.716796875,0.16758346557617188,0.462890625,0.953125
Z,8,4,0.951171875,0.000255584716796875,0.451171875,0.0390625
Z,8,4,0.248046875,0.16956710815429688,0.482421875,0.9609375
Z,8,4,0.25,0.1649169921875,0.4765625,0.953125
Z,8,4,0.48828125,0.2129058837890625,0.4609375,0.9609375
Z,8,4,0.478515625,0.22898483276367188,0.478515625,0.9609375
Z,8,4,0.720703125,0.16941452026367188,0.466796875,0.953125
Z,8,4,0.484375,0.216339111328125,0.46484375,0.9609375
Z,8,4,0.716796875,0.16028976440429688,0.455078125,0.9296875
Z,8,4,0.71484375,0.1666717529296875,0.4609375,0.953125
Z,8,4,0.70703125,0.1666412353515625,0.45703125,0.9453125
Z,8,4,0.470703125,0.21433639526367188,0.462890625,0.9375
Z,8,4,0.9609375,0.0,0.4609375,0.0
Z,8,4,0.0234375,0.000213623046875,0.4765625,0.0390625
Z,8,4,0.724609375,0.15668869018554688,0.455078125,0.921875
Z,8,4,0.4765625,0.21258544921875,0.4609375,0.9375
Z,8,4,0.01953125,0.0003204345703125,0.48046875,0.046875
Z,8,4,0.25390625,0.1594390869140625,0.46875,0.9375
Z,8,4,0.4765625,0.212738037109375,0.4609375,0.9453125
Z,8,4,0.482421875,0.22925949096679688,0.478515625,0.984375
Z,8,4,0.244140625,0.16758346557617188,0.482421875,0.953125
Z,8,4,0.26171875,0.1560516357421875,0.4609375,0.9375
Z,8,4,0.72265625,0.1595611572265625,0.45703125,0.9453125
Z,8,4,0.248046875,0.15894699096679688,0.470703125,0.9375
Z,8,4,0.71875,0.150543212890625,0.4453125,0.90625
Z,8,4,0.02734375,0.0007476806640625,0.47265625,0.0703125
Z,8,4,0.724609375,0.17133712768554688,0.470703125,0.96875
Z,8,4,0.4765625,0.21978759765625,0.46875,0.953125
Z,8,4,0.248046875,0.16215133666992188,0.474609375,0.9375
Z,8,4,0.48828125,0.2126617431640625,0.4609375,0.9453125
Z,8,4,0.72265625,0.1706085205078125,0.46875,0.9765625
Z,8,4,0.0234375,0.00054931640625,0.4765625,0.046875
Z,8,4,0.69921875,0.1594390869140625,0.4453125,0.9296875
Z,8,4,0.7265625,0.157562255859375,0.45703125,0.921875
Z,8,4,0.26171875,0.1558380126953125,0.4609375,0.921875
Z,8,4,0.484375,0.2274169921875,0.4765625,0.984375
Z,8,4,0.486328125,0.20722579956054688,0.455078125,0.9296875
Z,8,4,0.474609375,0.22526168823242188,0.474609375,0.953125
Z,8,4,0.46875,0.216094970703125,0.46484375,0.9375
Z,8,4,0.486328125,0.22526168823242188,0.474609375,0.953125
Z,8,4,0.7109375,0.168914794921875,0.4609375,0.96875
Z,8,4,0.48046875,0.2162322998046875,0.46484375,0.953125
Z,8,4,0.5,0.209136962890625,0.45703125,0.9453125
Z,8,4,0.26171875,0.1597442626953125,0.46484375,0.953125
Z,8,4,0.240234375,0.16209030151367188,0.478515625,0.9375
Z,8,4,0.46875,0.2197265625,0.46875,0.9375
Z,8,4,0.728515625,0.16215133666992188,0.462890625,0.9453125
Z,8,4,0.005859375,4.1961669921875e-05,0.494140625,0.015625
Z,8,4,0.49609375,0.1985015869140625,0.4453125,0.9140625
Z,8,4,0.484375,0.234649658203125,0.484375,0.9765625
Z,8,4,0.490234375,0.21085739135742188,0.458984375,0.9453125
Z,8,4,0.4765625,0.223480224609375,0.47265625,0.9609375
Z,8,4,0.244140625,0.16038131713867188,0.474609375,0.9375
Z,8,4,0.259765625,0.16416549682617188,0.470703125,0.9609375
Z,8,4,0.7265625,0.154632568359375,0.453125,0.9375
Z,8,4,0.94140625,0.0003204345703125,0.44140625,0.046875
Z,8,4,0.50390625,0.2089385986328125,0.45703125,0.9296875
Z,8,4,0.498046875,0.21812057495117188,0.466796875,0.9609375
Z,8,4,0.025390625,0.000499725341796875,0.474609375,0.0546875
Z,8,4,0.93359375,0.0004119873046875,0.43359375,0.046875
Z,8,4,0.484375,0.230926513671875,0.48046875,0.9765625
Z,8,4,0.486328125,0.21799850463867188,0.466796875,0.953125
Z,8,4,0.4921875,0.208953857421875,0.45703125,0.9296875
Z,8,4,0.470703125,0.21790695190429688,0.466796875,0.9375
Z,8,4,0.251953125,0.16041183471679688,0.470703125,0.9453125
Z,8,4,0.736328125,0.15488815307617188,0.458984375,0.9140625
Z,8,4,0.494140625,0.21073532104492188,0.458984375,0.9296875
Z,8,4,0.72265625,0.1559295654296875,0.453125,0.921875
Z,8,4,0.482421875,0.22529220581054688,0.474609375,0.9609375
Z,8,4,0.4921875,0.220123291015625,0.46875,0.9765625
Z,8,4,0.25390625,0.1560516357421875,0.46484375,0.9375
Z,8,4,0.498046875,0.21809005737304688,0.466796875,0.9609375
Z,8,4,0.708984375,0.16764450073242188,0.458984375,0.9609375
Z,8,4,0.470703125,0.20728683471679688,0.455078125,0.9375
Z,8,4,0.501953125,0.22175216674804688,0.470703125,0.96875
Z,8,4,0.259765625,0.16062545776367188,0.466796875,0.953125
Z,8,4,0.251953125,0.16791915893554688,0.478515625,0.9609375
Z,8,4,0.490234375,0.21094894409179688,0.458984375,0.9453125
Z,8,4,0.259765625,0.16416549682617188,0.470703125,0.9609375
Z,8,4,0.263671875,0.16263961791992188,0.466796875,0.953125
Z,8,4,0.716796875,0.16395187377929688,0.458984375,0.9453125
Z,8,4,0.251953125,0.17884445190429688,0.490234375,0.984375
Z,8,4,0.46875,0.205474853515625,0.453125,0.9296875
Z,8,4,0.251953125,0.16437911987304688,0.474609375,0.953125
Z,8,4,0.728515625,0.15491867065429688,0.455078125,0.9140625
Z,8,4,0.4765625,0.209259033203125,0.45703125,0.953125
Z,8,4,0.25,0.157989501953125,0.46875,0.9375
Z,8,4,0.26171875,0.1632232666015625,0.46875,0.9453125
Z,8,4,0.4765625,0.227142333984375,0.4765625,0.9609375
Z,8,4,0.931640625,0.000377655029296875,0.431640625,0.046875
Z,8,4,0.947265625,0.000621795654296875,0.447265625,0.0703125
Z,8,4,0.482421875,0.21427536010742188,0.462890625,0.9296875
Z,8,4,0.951171875,0.000102996826171875,0.451171875,0.0234375
Z,8,4,0.720703125,0.15906906127929688,0.455078125,0.953125
Z,8,4,0.033203125,0.000499725341796875,0.466796875,0.0546875
Z,8,4,0.70703125,0.1559600830078125,0.4453125,0.9296875
Z,8,4,0.4921875,0.220001220703125,0.46875,0.9609375
Z,8,4,0.2578125,0.154388427734375,0.4609375,0.9375
Z,8,4,0.94140625,0.0001983642578125,0.44140625,0.0390625
Z,8,4,0.712890625,0.15848922729492188,0.451171875,0.9296875
Z,8,4,0.49609375,0.2235565185546875,0.47265625,0.96875
Z,8,4,0.72265625,0.1742706298828125,0.47265625,0.984375
Z,8,4,0.4921875,0.238433837890625,0.48828125,0.984375
Z,8,4,0.7265625,0.157562255859375,0.45703125,0.921875
Z,8,4,0.265625,0.168670654296875,0.47265625,0.96875
Z,8,4,0.474609375,0.22156906127929688,0.470703125,0.9453125
Z,8,4,0.498046875,0.23286056518554688,0.482421875,0.984375
Z,8,4,0.271484375,0.14454269409179688,0.443359375,0.890625
Z,8,4,0.73046875,0.1560516357421875,0.45703125,0.9375
Z,8,4,0.708984375,0.16425704956054688,0.455078125,0.9609375
Z,8,4,0.5078125,0.21258544921875,0.4609375,0.9375
Z,8,4,0.7109375,0.165435791015625,0.45703125,0.9765625
Z,8,4,0.71875,0.164825439453125,0.4609375,0.9453125
Z,8,4,0.240234375,0.16572189331054688,0.482421875,0.9453125
Z,8,4,0.2578125,0.154205322265625,0.4609375,0.9296875
Z,8,4,0.234375,0.154022216796875,0.47265625,0.9140625
Z,8,4,0.490234375,0.22175216674804688,0.470703125,0.96875
Z,8,4,0.263671875,0.15531539916992188,0.458984375,0.9296875
Z,8,4,0.248046875,0.15864181518554688,0.470703125,0.9375
Z,8,4,0.005859375,4.1961669921875e-05,0.494140625,0.015625
Z,8,4,0.955078125,4.1961669921875e-05,0.455078125,0.015625
Z,8,4,0.703125,0.165069580078125,0.453125,0.9609375
Z,8,4,0.71875,0.14031982421875,0.43359375,0.875
Z,8,4,0.478515625,0.21430587768554688,0.462890625,0.9375
Z,8,4,0.732421875,0.15339279174804688,0.455078125,0.9296875
Z,8,4,0.48046875,0.2198028564453125,0.46875,0.953125
Z,8,4,0.4921875,0.212493896484375,0.4609375,0.9296875
Z,8,4,0.724609375,0.15668869018554688,0.455078125,0.921875
Z,8,4,0.486328125,0.21097946166992188,0.458984375,0.953125
Z,8,4,0.02734375,0.0001983642578125,0.47265625,0.0390625
Z,8,4,0.263671875,0.15198898315429688,0.455078125,0.9375
Z,8,4,0.482421875,0.21809005737304688,0.466796875,0.9609375
Z,8,4,0.26171875,0.1595611572265625,0.46484375,0.9453125
Z,8,4,0.703125,0.1575927734375,0.4453125,0.921875
Z,8,4,0.474609375,0.22156906127929688,0.470703125,0.9453125
Z,8,4,0.00390625,1.52587890625e-05,0.49609375,0.0078125
Z,8,4,0.712890625,0.16572189331054688,0.458984375,0.9453125
Z,8,4,0.509765625,0.21070480346679688,0.458984375,0.9296875
Z,8,4,0.482421875,0.22547531127929688,0.474609375,0.9765625
Z,8,4,0.255859375,0.16578292846679688,0.474609375,0.953125
Z,8,4,0.265625,0.157867431640625,0.4609375,0.9453125
Z,8,4,0.720703125,0.15845870971679688,0.455078125,0.921875
Z,8,4,0.25390625,0.1522979736328125,0.4609375,0.9140625
Z,8,4,0.728515625,0.15552902221679688,0.455078125,0.9296875
Z,8,4,0.248046875,0.15162277221679688,0.462890625,0.921875
Z,8,4,0.4765625,0.212493896484375,0.4609375,0.9296875
Z,8,4,0.24609375,0.1703338623046875,0.484375,0.953125
Z,8,4,0.73046875,0.1779327392578125,0.48046875,0.984375
Z,8,4,0.251953125,0.16407394409179688,0.474609375,0.953125
Z,8,4,0.7109375,0.147125244140625,0.4375,0.8984375
Z,8,4,0.484375,0.234649658203125,0.484375,0.9765625
Z,8,4,0.724609375,0.15665817260742188,0.455078125,0.9140625
Z,8,4,0.251953125,0.16776657104492188,0.478515625,0.9609375
Z,8,4,0.703125,0.161285400390625,0.44921875,0.9453125
Z,8,4,0.484375,0.2127685546875,0.4609375,0.953125
Z,8,4,0.724609375,0.16764450073242188,0.466796875,0.9609375
Z,8,4,0.95703125,1.52587890625e-05,0.45703125,0.0078125
Z,8,4,0.478515625,0.21793746948242188,0.466796875,0.9453125
Z,8,4,0.0234375,0.000335693359375,0.4765625,0.046875
Z,8,4,0.240234375,0.15147018432617188,0.466796875,0.9140625
Z,8,4,0.470703125,0.21085739135742188,0.458984375,0.9453125
Z,8,4,0.498046875,0.20008468627929688,0.447265625,0.90625
Z,8,4,0.244140625,0.16389083862304688,0.478515625,0.9375
Z,8,4,0.236328125,0.16028976440429688,0.478515625,0.9296875
Z,8,4,0.2421875,0.150543212890625,0.46484375,0.90625
Z,8,4,0.7265625,0.154022216796875,0.453125,0.9140625
Z,8,4,0.24609375,0.1631011962890625,0.4765625,0.9453125
Z,8,4,0.724609375,0.17142868041992188,0.470703125,0.9765625
Z,8,4,0.248046875,0.17313766479492188,0.486328125,0.9609375
Z,8,4,0.486328125,0.21845626831054688,0.466796875,0.9765625
Z,8,4,0.5,0.205352783203125,0.453125,0.9140625
Z,8,4,0.71875,0.14727783203125,0.44140625,0.90625
Z,8,4,0.720703125,0.16953659057617188,0.466796875,0.96875
Z,8,4,0.705078125,0.16227340698242188,0.451171875,0.9453125
Z,8,4,0.046875,0.000213623046875,0.453125,0.0390625
Z,8,4,0.26171875,0.1596221923828125,0.46484375,0.9453125
Z,8,4,0.958984375,0.000316619873046875,0.458984375,0.0390625
Z,8,4,0.490234375,0.23652267456054688,0.486328125,0.9765625
Z,8,4,0.728515625,0.16227340698242188,0.462890625,0.953125
Z,8,4,0.01953125,0.0002593994140625,0.48046875,0.0390625
Z,8,4,0.240234375,0.16941452026367188,0.486328125,0.953125
Z,8,4,0.23828125,0.1666412353515625,0.484375,0.9453125
Z,8,4,0.033203125,0.000438690185546875,0.466796875,0.0546875
Z,8,4,0.71484375,0.1490020751953125,0.44140625,0.9140625
Z,8,4,0.2421875,0.172210693359375,0.48828125,0.9609375
Z,8,4,0.716796875,0.17127609252929688,0.466796875,0.9609375
Z,8,4,0.490234375,0.23283004760742188,0.482421875,0.984375
Z,8,4,0.029296875,0.000377655029296875,0.470703125,0.0546875
Z,8,4,0.013671875,0.000377655029296875,0.486328125,0.046875
Z,8,4,0.474609375,0.22159957885742188,0.470703125,0.953125
Z,8,4,0.478515625,0.21427536010742188,0.462890625,0.9296875
Z,8,4,0.94921875,7.62939453125e-05,0.44921875,0.0234375
Z,8,4,0.478515625,0.22529220581054688,0.474609375,0.9609375
Z,8,4,0.5078125,0.208953857421875,0.45703125,0.9296875
Z,8,4,0.255859375,0.16614913940429688,0.474609375,0.9609375
Z,8,4,0.265625,0.168487548828125,0.47265625,0.953125
Z,8,4,0.28515625,0.1594390869140625,0.453125,0.9296875
Z,8,4,0.271484375,0.16602706909179688,0.466796875,0.96875
Z,8,4,0.486328125,0.22559738159179688,0.474609375,0.984375
Z,8,4,0.49609375,0.2234649658203125,0.47265625,0.9609375
Z,8,4,0.72265625,0.1421356201171875,0.4375,0.890625
Z,8,4,0.251953125,0.16764450073242188,0.478515625,0.953125
Z,8,4,0.712890625,0.15162277221679688,0.443359375,0.921875
Z,8,4,0.71484375,0.1703643798828125,0.46484375,0.9609375
Z,8,4,0.947265625,4.1961669921875e-05,0.447265625,0.015625
Z,8,4,0.48046875,0.2271270751953125,0.4765625,0.9609375
Z,8,4,0.71875,0.1575927734375,0.453125,0.921875
Z,8,4,0.2578125,0.151092529296875,0.45703125,0.9296875
Z,8,4,0.486328125,0.21445846557617188,0.462890625,0.953125
Z,8,4,0.73046875,0.1594390869140625,0.4609375,0.9375
Z,8,4,0.494140625,0.21073532104492188,0.458984375,0.9296875
Z,8,4,0.486328125,0.21461105346679688,0.462890625,0.9609375
Z,8,4,0.248046875,0.18073654174804688,0.494140625,0.984375
Z,8,4,0.24609375,0.1703643798828125,0.484375,0.9609375
Z,8,4,0.23046875,0.1557769775390625,0.4765625,0.9140625
Z,8,4,0.265625,0.16143798828125,0.46484375,0.953125
Z,8,4,0.2578125,0.143768310546875,0.44921875,0.8984375
Z,8,4,0.73046875,0.1559600830078125,0.45703125,0.9296875
Z,8,4,0.70703125,0.1669464111328125,0.45703125,0.9609375
Z,8,4,0.25390625,0.1669464111328125,0.4765625,0.9609375
Z,8,4,0.728515625,0.15143966674804688,0.451171875,0.90625
Z,8,4,0.720703125,0.15851974487304688,0.455078125,0.9296875
Z,8,4,0.490234375,0.20713424682617188,0.455078125,0.921875
Z,8,4,0.46484375,0.2162017822265625,0.46484375,0.9453125
Z,8,4,0.708984375,0.16758346557617188,0.458984375,0.953125
Z,8,4,0.25,0.161468505859375,0.47265625,0.9453125
Z,8,4,0.73046875,0.1668243408203125,0.46875,0.9609375
Z,8,4,0.486328125,0.23652267456054688,0.486328125,0.9765625
Z,8,4,0.728515625,0.15137863159179688,0.451171875,0.90625
Z,8,4,0.248046875,0.17316818237304688,0.486328125,0.96875
Z,8,4,0.728515625,0.17716598510742188,0.478515625,0.984375
Z,8,4,0.73828125,0.1594390869140625,0.46484375,0.9296875
Z,8,4,0.5,0.212738037109375,0.4609375,0.9453125
Z,8,4,0.50390625,0.2091827392578125,0.45703125,0.9453125
Z,8,4,0.015625,0.000274658203125,0.484375,0.0390625
Z,8,4,0.263671875,0.15501022338867188,0.458984375,0.921875
Z,8,4,0.7265625,0.143585205078125,0.44140625,0.8828125
Z,8,4,0.48046875,0.2308807373046875,0.48046875,0.96875
Z,8,4,0.48828125,0.2163848876953125,0.46484375,0.9609375
Z,8,4,0.716796875,0.14640426635742188,0.439453125,0.90625
Z,8,4,0.505859375,0.21809005737304688,0.466796875,0.9609375
Z,8,4,0.943359375,0.000499725341796875,0.443359375,0.0625
Z,8,4,0.486328125,0.19321823120117188,0.439453125,0.8984375
Z,8,4,0.96484375,0.0003204345703125,0.46484375,0.046875
Z,8,4,0.9296875,0.000244140625,0.4296875,0.03125
Z,8,4,0.712890625,0.16218185424804688,0.455078125,0.9453125
Z,8,4,0.498046875,0.22178268432617188,0.470703125,0.96875
Z,8,4,0.724609375,0.15363693237304688,0.451171875,0.9296875
Z,8,4,0.462890625,0.21433639526367188,0.462890625,0.9375
Z,8,4,0.482421875,0.20716476440429688,0.455078125,0.921875
Z,8,4,0.484375,0.219879150390625,0.46875,0.9609375
Z,8,4,0.498046875,0.20383834838867188,0.451171875,0.9296875
Z,8,4,0.24609375,0.1667938232421875,0.48046875,0.953125
Z,8,4,0.2421875,0.16851806640625,0.484375,0.953125
Z,8,4,0.716796875,0.17139816284179688,0.466796875,0.96875
Z,8,4,0.494140625,0.21854782104492188,0.466796875,0.984375
Z,8,4,0.4921875,0.223785400390625,0.47265625,0.984375
Z,8,4,0.474609375,0.22526168823242188,0.474609375,0.953125
Z,8,4,0.255859375,0.16227340698242188,0.470703125,0.9453125
Z,8,4,0.251953125,0.16044235229492188,0.470703125,0.9453125
Z,8,4,0.474609375,0.22159957885742188,0.470703125,0.953125
Z,8,4,0.71484375,0.1560821533203125,0.44921875,0.9296875
Z,8,4,0.94140625,0.0002593994140625,0.44140625,0.0390625
Z,8,4,0.486328125,0.20737838745117188,0.455078125,0.9375
Z,8,4,0.71484375,0.1666717529296875,0.4609375,0.953125
Z,8,4,0.02734375,0.0002899169921875,0.47265625,0.046875
Z,8,4,0.24609375,0.1703338623046875,0.484375,0.953125
Z,8,4,0.953125,0.0003662109375,0.453125,0.046875
Z,8,4,0.951171875,0.000255584716796875,0.451171875,0.0390625
Z,8,4,0.716796875,0.16758346557617188,0.462890625,0.953125
Z,8,4,0.244140625,0.16050338745117188,0.474609375,0.9375
Z,8,4,0.943359375,0.000194549560546875,0.443359375,0.0390625
Z,8,4,0.486328125,0.21085739135742188,0.458984375,0.9375
Z,8,4,0.25,0.176055908203125,0.48828125,0.9765625
Z,8,4,0.486328125,0.21461105346679688,0.462890625,0.9609375
Z,8,4,0.71875,0.16851806640625,0.46484375,0.953125
Z,8,4,0.25390625,0.1669464111328125,0.4765625,0.9609375
Z,8,4,0.24609375,0.1597137451171875,0.47265625,0.9375
Z,8,4,0.23828125,0.1629791259765625,0.48046875,0.9375
Z,8,4,0.0234375,0.000396728515625,0.4765625,0.046875
Z,8,4,0.94921875,7.62939453125e-05,0.44921875,0.0234375
Z,8,4,0.712890625,0.16621017456054688,0.458984375,0.96875
Z,8,4,0.4921875,0.212493896484375,0.4609375,0.9296875
Z,8,4,0.712890625,0.16578292846679688,0.458984375,0.953125
Z,8,4,0.267578125,0.15012741088867188,0.451171875,0.9296875
Z,8,4,0.72265625,0.1558380126953125,0.453125,0.921875
Z,8,4,0.71484375,0.1707000732421875,0.46484375,0.984375
Z,8,4,0.72265625,0.1704559326171875,0.46875,0.96875
Z,8,4,0.02734375,0.0005645751953125,0.47265625,0.0546875
Z,8,4,0.73828125,0.1594696044921875,0.46484375,0.9375
Z,8,4,0.708984375,0.16758346557617188,0.458984375,0.953125
Z,8,4,0.25,0.157806396484375,0.46875,0.9296875
Z,8,4,0.716796875,0.16764450073242188,0.462890625,0.953125
Z,8,4,0.494140625,0.20728683471679688,0.455078125,0.9375
Z,8,4,0.95703125,0.0002899169921875,0.45703125,0.046875
Z,8,4,0.724609375,0.17515182495117188,0.474609375,0.984375
Z,8,4,0.490234375,0.21445846557617188,0.462890625,0.9453125
Z,8,4,0.001953125,1.1444091796875e-05,0.498046875,0.0078125
Z,8,4,0.251953125,0.16437911987304688,0.474609375,0.953125
Z,8,4,0.02734375,0.0002899169921875,0.47265625,0.046875
Z,8,4,0.72265625,0.1742706298828125,0.47265625,0.984375
Z,8,4,0.244140625,0.15317916870117188,0.466796875,0.9140625
X,8,4,0.4375,0.001129150390625,0.0625,0.0859375
X,8,4,0.478515625,0.001201629638671875,0.037109375,0.09375
X,8,4,0.48046875,0.0038299560546875,0.05859375,0.15625
X,8,4,0.4453125,0.001373291015625,0.0546875,0.1015625
X,8,4,0.416015625,0.006969451904296875,0.095703125,0.234375
X,8,4,0.470703125,0.001293182373046875,0.044921875,0.09375
X,8,4,0.4296875,0.001678466796875,0.0703125,0.1015625
X,8,4,0.447265625,0.001506805419921875,0.052734375,0.1015625
X,8,4,0.46484375,0.0006256103515625,0.03515625,0.0703125
X,8,4,0.48828125,0.0005035400390625,0.01953125,0.0625
X,8,4,0.466796875,0.001110076904296875,0.033203125,0.0703125
X,8,4,0.4296875,0.001129150390625,0.0703125,0.09375
X,8,4,0.48828125,0.0011444091796875,0.02734375,0.09375
X,8,4,0.48046875,0.0007476806640625,0.03125,0.0703125
X,8,4,0.47265625,0.0004119873046875,0.02734375,0.046875
X,8,4,0.42578125,0.0026092529296875,0.07421875,0.140625
X,8,4,0.498046875,0.002239227294921875,0.044921875,0.1171875
X,8,4,0.44140625,0.0013885498046875,0.05859375,0.09375
X,8,4,0.490234375,0.001415252685546875,0.029296875,0.1015625
X,8,4,0.490234375,0.000560760498046875,0.021484375,0.0625
X,8,4,0.4765625,0.003143310546875,0.04296875,0.140625
X,8,4,0.447265625,0.000316619873046875,0.052734375,0.046875
X,8,4,0.46484375,0.0017852783203125,0.046875,0.109375
X,8,4,0.46875,0.002655029296875,0.046875,0.140625
X,8,4,0.447265625,0.001598358154296875,0.052734375,0.1015625
X,8,4,0.458984375,0.000896453857421875,0.041015625,0.0703125
X,8,4,0.46484375,0.0007781982421875,0.03515625,0.0625
X,8,4,0.486328125,0.000194549560546875,0.013671875,0.03125
X,8,4,0.44921875,0.0021209716796875,0.05078125,0.109375
X,8,4,0.470703125,0.001781463623046875,0.041015625,0.1015625
X,8,4,0.4765625,0.000396728515625,0.0234375,0.0546875
X,8,4,0.4765625,0.000823974609375,0.02734375,0.0703125
X,8,4,0.443359375,0.000591278076171875,0.056640625,0.0625
X,8,4,0.482421875,0.000347137451171875,0.021484375,0.046875
X,8,4,0.474609375,0.003215789794921875,0.056640625,0.1484375
